day,exchange,category,volume_usdc,fills
2025-07-26 00:00:00.000 UTC,negrisk,unknown,8370188.421757996,113554
2025-07-26 00:00:00.000 UTC,regular,none,34279.660673999984,304
2025-07-26 00:00:00.000 UTC,regular,unknown,10937523.979774999,83709
2025-07-27 00:00:00.000 UTC,negrisk,none,499347.8209849999,12154
2025-07-27 00:00:00.000 UTC,negrisk,unknown,8810407.459151004,107409
2025-07-27 00:00:00.000 UTC,regular,none,76440.91025199999,198
2025-07-27 00:00:00.000 UTC,regular,unknown,9405368.248410001,92212
2025-07-28 00:00:00.000 UTC,negrisk,none,687572.680243,18980
2025-07-28 00:00:00.000 UTC,negrisk,unknown,10038696.625888998,129647
2025-07-28 00:00:00.000 UTC,regular,none,58066.29595599999,277
2025-07-28 00:00:00.000 UTC,regular,unknown,10950148.904495997,115566
2025-07-29 00:00:00.000 UTC,negrisk,none,532199.7869139998,19991
2025-07-29 00:00:00.000 UTC,negrisk,unknown,13368865.334489,125643
2025-07-29 00:00:00.000 UTC,regular,none,26479.406689999993,163
2025-07-29 00:00:00.000 UTC,regular,unknown,10433854.387149999,103026
2025-07-30 00:00:00.000 UTC,negrisk,none,654990.9769950002,24579
2025-07-30 00:00:00.000 UTC,negrisk,unknown,18746105.165700022,130639
2025-07-30 00:00:00.000 UTC,regular,none,49034.217823999985,97
2025-07-30 00:00:00.000 UTC,regular,unknown,11523068.232886992,78923
2025-07-31 00:00:00.000 UTC,negrisk,none,618909.3700410001,22039
2025-07-31 00:00:00.000 UTC,negrisk,unknown,7153087.180465002,135624
2025-07-31 00:00:00.000 UTC,regular,none,37093.642616,153
2025-07-31 00:00:00.000 UTC,regular,unknown,10246194.118072996,90656
2025-08-01 00:00:00.000 UTC,negrisk,none,594008.9026890001,16869
2025-08-01 00:00:00.000 UTC,negrisk,unknown,10542311.65819099,150913
2025-08-01 00:00:00.000 UTC,regular,none,74808.69853900002,184
2025-08-01 00:00:00.000 UTC,regular,unknown,11121496.128633006,91924
2025-08-02 00:00:00.000 UTC,negrisk,none,502071.86217799986,11456
2025-08-02 00:00:00.000 UTC,negrisk,unknown,5838063.308183002,106869
2025-08-02 00:00:00.000 UTC,regular,none,79318.37561600002,206
2025-08-02 00:00:00.000 UTC,regular,unknown,9418424.54159101,87266
2025-08-03 00:00:00.000 UTC,negrisk,none,303993.35619099974,10305
2025-08-03 00:00:00.000 UTC,negrisk,unknown,6647604.303700998,112330
2025-08-03 00:00:00.000 UTC,regular,none,32678.48680299999,231
2025-08-03 00:00:00.000 UTC,regular,unknown,11595101.58340501,83663
2025-08-04 00:00:00.000 UTC,negrisk,none,433944.31567499996,10479
2025-08-04 00:00:00.000 UTC,negrisk,unknown,6795788.890241,108928
2025-08-04 00:00:00.000 UTC,regular,none,61940.33716700001,167
2025-08-04 00:00:00.000 UTC,regular,unknown,6952175.520353002,80329
2025-08-05 00:00:00.000 UTC,negrisk,none,403290.43394899997,10112
2025-08-05 00:00:00.000 UTC,negrisk,unknown,6472726.357329,121478
2025-08-05 00:00:00.000 UTC,regular,none,11010.068349,371
2025-08-05 00:00:00.000 UTC,regular,unknown,8879214.409793997,91500
2025-08-06 00:00:00.000 UTC,negrisk,none,401542.1233559999,11566
2025-08-06 00:00:00.000 UTC,negrisk,unknown,7999878.608424002,126243
2025-08-06 00:00:00.000 UTC,regular,none,94416.69582000002,436
2025-08-06 00:00:00.000 UTC,regular,unknown,11247498.317843,96896
2025-08-07 00:00:00.000 UTC,negrisk,none,373255.5760199999,10933
2025-08-07 00:00:00.000 UTC,negrisk,unknown,8175154.992378003,131183
2025-08-07 00:00:00.000 UTC,regular,none,84378.45225500003,266
2025-08-07 00:00:00.000 UTC,regular,unknown,9804471.433365999,97136
2025-08-08 00:00:00.000 UTC,negrisk,none,466180.10264399997,11490
2025-08-08 00:00:00.000 UTC,negrisk,unknown,6924048.5463219965,118788
2025-08-08 00:00:00.000 UTC,regular,none,44785.17196899999,276
2025-08-08 00:00:00.000 UTC,regular,unknown,10341199.871835,96202
2025-08-09 00:00:00.000 UTC,negrisk,none,355486.08413200016,7398
2025-08-09 00:00:00.000 UTC,negrisk,unknown,4539540.489651001,76924
2025-08-09 00:00:00.000 UTC,regular,none,34377.270352,215
2025-08-09 00:00:00.000 UTC,regular,unknown,10893968.635018,80788
2025-08-10 00:00:00.000 UTC,negrisk,none,581688.2010239998,11809
2025-08-10 00:00:00.000 UTC,negrisk,unknown,5569435.5421009995,107770
2025-08-10 00:00:00.000 UTC,regular,none,25390.352078999997,172
2025-08-10 00:00:00.000 UTC,regular,unknown,10883227.539431995,87448
2025-08-11 00:00:00.000 UTC,negrisk,none,615376.65794,16391
2025-08-11 00:00:00.000 UTC,negrisk,unknown,5543817.428882997,122126
2025-08-11 00:00:00.000 UTC,regular,none,32873.225119,139
2025-08-11 00:00:00.000 UTC,regular,unknown,8349478.438816003,87508
2025-08-12 00:00:00.000 UTC,negrisk,none,427436.2356200002,12504
2025-08-12 00:00:00.000 UTC,negrisk,unknown,6036799.180060001,123632
2025-08-12 00:00:00.000 UTC,regular,none,27127.926034000004,121
2025-08-12 00:00:00.000 UTC,regular,unknown,11232572.275862003,96950
2025-08-13 00:00:00.000 UTC,negrisk,none,573365.7183289998,15608
2025-08-13 00:00:00.000 UTC,negrisk,unknown,6176599.977227999,142015
2025-08-13 00:00:00.000 UTC,regular,none,28571.297524999998,101
2025-08-13 00:00:00.000 UTC,regular,unknown,14216301.663608,105661
2025-08-14 00:00:00.000 UTC,negrisk,none,803497.6944359998,17312
2025-08-14 00:00:00.000 UTC,negrisk,unknown,8403039.870473998,138958
2025-08-14 00:00:00.000 UTC,regular,none,24128.460336999993,83
2025-08-14 00:00:00.000 UTC,regular,unknown,14255400.260785995,106949
2025-08-15 00:00:00.000 UTC,negrisk,none,778691.557612,18602
2025-08-15 00:00:00.000 UTC,negrisk,unknown,11313489.222765004,147687
2025-08-15 00:00:00.000 UTC,regular,none,35526.388635,126
2025-08-15 00:00:00.000 UTC,regular,unknown,12896902.132642,119254
2025-08-16 00:00:00.000 UTC,negrisk,none,617727.5496909998,15450
2025-08-16 00:00:00.000 UTC,negrisk,unknown,8354680.506004996,122330
2025-08-16 00:00:00.000 UTC,regular,none,40469.323515,152
2025-08-16 00:00:00.000 UTC,regular,unknown,11499618.976320988,103201
2025-08-17 00:00:00.000 UTC,negrisk,none,601188.7999440003,14579
2025-08-17 00:00:00.000 UTC,negrisk,unknown,11079143.667555995,133543
2025-08-17 00:00:00.000 UTC,regular,none,46192.909351,103
2025-08-17 00:00:00.000 UTC,regular,unknown,11442550.668026,92027
2025-08-18 00:00:00.000 UTC,negrisk,none,690417.1004959999,14710
2025-08-18 00:00:00.000 UTC,negrisk,unknown,10868594.416580996,133085
2025-08-18 00:00:00.000 UTC,regular,none,35565.65322199999,143
2025-08-18 00:00:00.000 UTC,regular,unknown,10682446.887042,106680
2025-08-19 00:00:00.000 UTC,negrisk,none,772518.5751169999,14034
2025-08-19 00:00:00.000 UTC,negrisk,unknown,8910642.683408001,113288
2025-08-19 00:00:00.000 UTC,regular,none,15394.242021999999,134
2025-08-19 00:00:00.000 UTC,regular,unknown,12700593.883118998,104804
2025-08-20 00:00:00.000 UTC,negrisk,none,877359.5242529996,21620
2025-08-20 00:00:00.000 UTC,negrisk,unknown,8201709.600260997,127528
2025-08-20 00:00:00.000 UTC,regular,none,21169.722937,90
2025-08-20 00:00:00.000 UTC,regular,unknown,11831169.274565004,101767
2025-08-21 00:00:00.000 UTC,negrisk,none,651979.494187,16229
2025-08-21 00:00:00.000 UTC,negrisk,unknown,10212037.421560997,122095
2025-08-21 00:00:00.000 UTC,regular,none,32903.792025999996,130
2025-08-21 00:00:00.000 UTC,regular,unknown,10606968.008988002,107506
2025-08-22 00:00:00.000 UTC,negrisk,none,886459.7634579999,18449
2025-08-22 00:00:00.000 UTC,negrisk,unknown,14256112.69867699,121460
2025-08-22 00:00:00.000 UTC,regular,none,25833.360610999996,134
2025-08-22 00:00:00.000 UTC,regular,unknown,14514434.766982002,114027
2025-08-23 00:00:00.000 UTC,negrisk,none,689603.9618939996,16973
2025-08-23 00:00:00.000 UTC,negrisk,unknown,9297493.760818994,120222
2025-08-23 00:00:00.000 UTC,regular,none,9573.246662000001,98
2025-08-23 00:00:00.000 UTC,regular,unknown,10382345.594387995,100116
2025-08-24 00:00:00.000 UTC,negrisk,none,585937.74338,11820
2025-08-24 00:00:00.000 UTC,negrisk,unknown,9751838.219192998,91126
2025-08-24 00:00:00.000 UTC,regular,none,20489.054411,102
2025-08-24 00:00:00.000 UTC,regular,unknown,12052985.901638996,114452
2025-08-25 00:00:00.000 UTC,negrisk,none,736707.8504290007,14477
2025-08-25 00:00:00.000 UTC,negrisk,unknown,8296012.598662998,103379
2025-08-25 00:00:00.000 UTC,regular,none,7899.892015000001,129
2025-08-25 00:00:00.000 UTC,regular,unknown,11559634.37598,112315
2025-08-26 00:00:00.000 UTC,negrisk,none,965634.1046779999,17484
2025-08-26 00:00:00.000 UTC,negrisk,unknown,6436469.174912998,97884
2025-08-26 00:00:00.000 UTC,regular,none,4102.165353999999,116
2025-08-26 00:00:00.000 UTC,regular,unknown,9953037.918239998,112925
2025-08-27 00:00:00.000 UTC,negrisk,none,801887.895806,13035
2025-08-27 00:00:00.000 UTC,negrisk,unknown,7895218.330359997,88552
2025-08-27 00:00:00.000 UTC,regular,none,18601.340536,88
2025-08-27 00:00:00.000 UTC,regular,unknown,15394710.251942994,126515
2025-08-28 00:00:00.000 UTC,negrisk,none,750977.8458600004,13759
2025-08-28 00:00:00.000 UTC,negrisk,unknown,9267467.406041998,98508
2025-08-28 00:00:00.000 UTC,regular,none,8407.832449000001,89
2025-08-28 00:00:00.000 UTC,regular,unknown,11187055.207535999,108690
2025-08-29 00:00:00.000 UTC,negrisk,none,938825.5097359997,9938
2025-08-29 00:00:00.000 UTC,negrisk,unknown,8575571.590875007,106148
2025-08-29 00:00:00.000 UTC,regular,none,8189.41454,77
2025-08-29 00:00:00.000 UTC,regular,unknown,12934818.664233997,105817
2025-08-30 00:00:00.000 UTC,negrisk,none,803841.0415149998,4264
2025-08-30 00:00:00.000 UTC,negrisk,unknown,12711842.160261,110231
2025-08-30 00:00:00.000 UTC,regular,none,5656.734626000001,92
2025-08-30 00:00:00.000 UTC,regular,unknown,12956123.778972,95825
2025-08-31 00:00:00.000 UTC,negrisk,none,655315.6646349999,6472
2025-08-31 00:00:00.000 UTC,negrisk,unknown,13814753.13378199,100140
2025-08-31 00:00:00.000 UTC,regular,none,6911.134153000002,102
2025-08-31 00:00:00.000 UTC,regular,unknown,11556303.794130988,94043
2025-09-01 00:00:00.000 UTC,negrisk,none,1353666.1695120002,13607
2025-09-01 00:00:00.000 UTC,negrisk,unknown,8291142.722271,82655
2025-09-01 00:00:00.000 UTC,regular,none,28176.611806,131
2025-09-01 00:00:00.000 UTC,regular,unknown,13186987.333004996,100122
2025-09-02 00:00:00.000 UTC,negrisk,none,1271485.0925229997,19406
2025-09-02 00:00:00.000 UTC,negrisk,unknown,8563175.574930994,113865
2025-09-02 00:00:00.000 UTC,regular,none,22183.391107000003,165
2025-09-02 00:00:00.000 UTC,regular,unknown,17492354.47405804,99653
2025-09-03 00:00:00.000 UTC,negrisk,none,952263.5468309994,6257
2025-09-03 00:00:00.000 UTC,negrisk,unknown,9305194.198274005,83697
2025-09-03 00:00:00.000 UTC,regular,none,18830.726014999993,98
2025-09-03 00:00:00.000 UTC,regular,unknown,14429896.748633992,96835
2025-09-04 00:00:00.000 UTC,negrisk,none,753010.4735660001,5701
2025-09-04 00:00:00.000 UTC,negrisk,unknown,10975471.80485701,86133
2025-09-04 00:00:00.000 UTC,regular,none,19452.851636999996,89
2025-09-04 00:00:00.000 UTC,regular,unknown,11192091.955573004,98494
2025-09-05 00:00:00.000 UTC,negrisk,none,748264.6402939997,4829
2025-09-05 00:00:00.000 UTC,negrisk,unknown,17444017.305058,124217
2025-09-05 00:00:00.000 UTC,regular,none,27563.19353999999,86
2025-09-05 00:00:00.000 UTC,regular,unknown,17826362.72245401,99974
2025-09-06 00:00:00.000 UTC,negrisk,none,710552.5060960001,3789
2025-09-06 00:00:00.000 UTC,negrisk,unknown,10362527.476307,87940
2025-09-06 00:00:00.000 UTC,regular,none,10638.183257999995,100
2025-09-06 00:00:00.000 UTC,regular,unknown,15126714.403977001,91066
2025-09-07 00:00:00.000 UTC,negrisk,none,718772.7748910002,4303
2025-09-07 00:00:00.000 UTC,negrisk,unknown,14377626.771390982,88258
2025-09-07 00:00:00.000 UTC,regular,none,33297.670008999994,90
2025-09-07 00:00:00.000 UTC,regular,unknown,18323250.937154002,92567
2025-09-08 00:00:00.000 UTC,negrisk,none,904935.5062879997,8755
2025-09-08 00:00:00.000 UTC,negrisk,unknown,14487468.359526992,109201
2025-09-08 00:00:00.000 UTC,regular,none,33688.955823,233
2025-09-08 00:00:00.000 UTC,regular,unknown,10909047.282730993,92104
2025-09-09 00:00:00.000 UTC,negrisk,none,619629.5150269999,9455
2025-09-09 00:00:00.000 UTC,negrisk,unknown,14690197.388808994,126169
2025-09-09 00:00:00.000 UTC,regular,none,31727.41800299999,113
2025-09-09 00:00:00.000 UTC,regular,unknown,12786699.392017009,99145
2025-09-10 00:00:00.000 UTC,negrisk,none,1087598.3744060006,8861
2025-09-10 00:00:00.000 UTC,negrisk,unknown,11883464.99766501,119190
2025-09-10 00:00:00.000 UTC,regular,none,19477.743308999998,163
2025-09-10 00:00:00.000 UTC,regular,unknown,12231632.073608994,91601
2025-09-11 00:00:00.000 UTC,negrisk,none,870019.0550769999,9502
2025-09-11 00:00:00.000 UTC,negrisk,unknown,17133454.556194,101792
2025-09-11 00:00:00.000 UTC,regular,none,20547.306537,80
2025-09-11 00:00:00.000 UTC,regular,unknown,11744374.840824004,96376
2025-09-12 00:00:00.000 UTC,negrisk,none,710264.7634700005,9600
2025-09-12 00:00:00.000 UTC,negrisk,unknown,12322156.022935,110839
2025-09-12 00:00:00.000 UTC,regular,none,45338.528902,141
2025-09-12 00:00:00.000 UTC,regular,unknown,14812542.089766996,101584
2025-09-13 00:00:00.000 UTC,negrisk,none,742022.4195500001,13653
2025-09-13 00:00:00.000 UTC,negrisk,unknown,17201582.527814984,121244
2025-09-13 00:00:00.000 UTC,regular,none,31355.246461999996,127
2025-09-13 00:00:00.000 UTC,regular,unknown,14228783.333967997,93843
2025-09-14 00:00:00.000 UTC,negrisk,none,809135.4840449996,14782
2025-09-14 00:00:00.000 UTC,negrisk,unknown,18757787.67391898,125884
2025-09-14 00:00:00.000 UTC,regular,none,9922.049812999996,129
2025-09-14 00:00:00.000 UTC,regular,unknown,19781130.20964498,107093
2025-09-15 00:00:00.000 UTC,negrisk,none,887942.458216,18955
2025-09-15 00:00:00.000 UTC,negrisk,unknown,13879643.199783003,108676
2025-09-15 00:00:00.000 UTC,regular,none,28536.81119399999,158
2025-09-15 00:00:00.000 UTC,regular,unknown,10647450.038379006,108621
2025-09-16 00:00:00.000 UTC,negrisk,none,1426537.6604809999,23237
2025-09-16 00:00:00.000 UTC,negrisk,unknown,35849121.92608803,167039
2025-09-16 00:00:00.000 UTC,regular,none,46468.83695999997,246
2025-09-16 00:00:00.000 UTC,regular,unknown,11002038.884573001,114724
2025-09-17 00:00:00.000 UTC,negrisk,none,1009041.9283580004,16534
2025-09-17 00:00:00.000 UTC,negrisk,unknown,45298328.363039106,188036
2025-09-17 00:00:00.000 UTC,regular,none,27001.564176000003,229
2025-09-17 00:00:00.000 UTC,regular,unknown,13860718.116690012,120742
2025-09-18 00:00:00.000 UTC,negrisk,none,1115234.8092669994,14767
2025-09-18 00:00:00.000 UTC,negrisk,unknown,15589558.49717301,146546
2025-09-18 00:00:00.000 UTC,regular,none,23976.594624999998,164
2025-09-18 00:00:00.000 UTC,regular,unknown,13806364.925227001,116384
2025-09-19 00:00:00.000 UTC,negrisk,none,2020954.3603700001,15905
2025-09-19 00:00:00.000 UTC,negrisk,unknown,11155133.718677003,152752
2025-09-19 00:00:00.000 UTC,regular,none,14538.913415000003,249
2025-09-19 00:00:00.000 UTC,regular,unknown,15447859.886401001,142847
2025-09-20 00:00:00.000 UTC,negrisk,none,2413821.326663001,6908
2025-09-20 00:00:00.000 UTC,negrisk,unknown,21026950.140849005,123961
2025-09-20 00:00:00.000 UTC,regular,none,21992.757281999995,145
2025-09-20 00:00:00.000 UTC,regular,unknown,14925468.255469993,132519
2025-09-21 00:00:00.000 UTC,negrisk,none,2415720.9545819997,16424
2025-09-21 00:00:00.000 UTC,negrisk,unknown,19241285.957767,144121
2025-09-21 00:00:00.000 UTC,regular,none,10420.995308999996,127
2025-09-21 00:00:00.000 UTC,regular,unknown,22949197.964192994,153081
2025-09-22 00:00:00.000 UTC,negrisk,none,3413707.9562340016,15764
2025-09-22 00:00:00.000 UTC,negrisk,unknown,21761179.888754986,185749
2025-09-22 00:00:00.000 UTC,regular,none,29157.946523999995,158
2025-09-22 00:00:00.000 UTC,regular,unknown,11640825.552032992,169760
2025-09-23 00:00:00.000 UTC,negrisk,none,5231621.431585,20130
2025-09-23 00:00:00.000 UTC,negrisk,unknown,13999098.228368996,126499
2025-09-23 00:00:00.000 UTC,regular,none,25391.244459999987,146
2025-09-23 00:00:00.000 UTC,regular,unknown,14393761.51257099,151966
2025-09-24 00:00:00.000 UTC,negrisk,none,3197476.275971002,22297
2025-09-24 00:00:00.000 UTC,negrisk,unknown,11657548.956478994,117698
2025-09-24 00:00:00.000 UTC,regular,none,18746.602016999994,159
2025-09-24 00:00:00.000 UTC,regular,unknown,14955216.259332005,142046
2025-09-25 00:00:00.000 UTC,negrisk,none,2268521.2726490004,20672
2025-09-25 00:00:00.000 UTC,negrisk,unknown,15829170.311278991,141473
2025-09-25 00:00:00.000 UTC,regular,none,7427.223133,172
2025-09-25 00:00:00.000 UTC,regular,unknown,16354628.192421995,139737
2025-09-26 00:00:00.000 UTC,negrisk,none,2398967.1287640007,22246
2025-09-26 00:00:00.000 UTC,negrisk,unknown,13910953.146612002,135467
2025-09-26 00:00:00.000 UTC,regular,none,225807.71336600007,198
2025-09-26 00:00:00.000 UTC,regular,unknown,12263678.843175989,119646
2025-09-27 00:00:00.000 UTC,negrisk,none,1685836.6847530003,20499
2025-09-27 00:00:00.000 UTC,negrisk,unknown,17802737.58380899,140169
2025-09-27 00:00:00.000 UTC,regular,none,13763.363754999993,153
2025-09-27 00:00:00.000 UTC,regular,unknown,14712046.064164989,132560
2025-09-28 00:00:00.000 UTC,negrisk,none,2952801.808149002,18448
2025-09-28 00:00:00.000 UTC,negrisk,unknown,20604088.878072005,150281
2025-09-28 00:00:00.000 UTC,regular,none,16952.966716999996,118
2025-09-28 00:00:00.000 UTC,regular,unknown,24994714.300203975,168068
2025-09-29 00:00:00.000 UTC,negrisk,none,2606174.525035999,20993
2025-09-29 00:00:00.000 UTC,negrisk,unknown,12347761.33389,143554
2025-09-29 00:00:00.000 UTC,regular,none,63125.648376000005,173
2025-09-29 00:00:00.000 UTC,regular,unknown,14752585.469429988,166690
2025-09-30 00:00:00.000 UTC,negrisk,none,3436152.224872,23899
2025-09-30 00:00:00.000 UTC,negrisk,unknown,20220903.204931993,169115
2025-09-30 00:00:00.000 UTC,regular,none,21218.681859999997,177
2025-09-30 00:00:00.000 UTC,regular,unknown,15446983.225999,154033
2025-10-01 00:00:00.000 UTC,negrisk,none,2297856.175225,23601
2025-10-01 00:00:00.000 UTC,negrisk,unknown,17697627.882368993,175349
2025-10-01 00:00:00.000 UTC,regular,none,39189.60975699999,162
2025-10-01 00:00:00.000 UTC,regular,unknown,16411064.872846993,156658
2025-10-02 00:00:00.000 UTC,negrisk,none,1623580.937075,18964
2025-10-02 00:00:00.000 UTC,negrisk,unknown,17648171.895991996,162126
2025-10-02 00:00:00.000 UTC,regular,none,62010.118684999994,276
2025-10-02 00:00:00.000 UTC,regular,unknown,13339916.08066,169022
2025-10-03 00:00:00.000 UTC,negrisk,none,2073595.3983359993,11935
2025-10-03 00:00:00.000 UTC,negrisk,unknown,12715820.211012995,137118
2025-10-03 00:00:00.000 UTC,regular,none,68373.947116,292
2025-10-03 00:00:00.000 UTC,regular,unknown,12762838.838968998,163089
2025-10-04 00:00:00.000 UTC,negrisk,none,3275494.479160003,24013
2025-10-04 00:00:00.000 UTC,negrisk,unknown,20518605.341535024,185400
2025-10-04 00:00:00.000 UTC,regular,none,17798.798905999996,247
2025-10-04 00:00:00.000 UTC,regular,unknown,14373015.710258,183118
2025-10-05 00:00:00.000 UTC,negrisk,none,4003879.12362,24921
2025-10-05 00:00:00.000 UTC,negrisk,unknown,23007551.691920992,178824
2025-10-05 00:00:00.000 UTC,regular,none,33020.324840999994,188
2025-10-05 00:00:00.000 UTC,regular,unknown,28762841.33949,214802
2025-10-06 00:00:00.000 UTC,negrisk,none,1893807.2333019997,19197
2025-10-06 00:00:00.000 UTC,negrisk,unknown,12611245.822142985,118263
2025-10-06 00:00:00.000 UTC,regular,none,55378.094019000004,274
2025-10-06 00:00:00.000 UTC,regular,unknown,14883300.956268005,218372
2025-10-07 00:00:00.000 UTC,negrisk,none,5208885.178998002,24652
2025-10-07 00:00:00.000 UTC,negrisk,unknown,19975316.897553988,152738
2025-10-07 00:00:00.000 UTC,regular,none,42626.352703,317
2025-10-07 00:00:00.000 UTC,regular,unknown,20068537.973611966,216128
2025-10-08 00:00:00.000 UTC,negrisk,none,7561019.930990998,35838
2025-10-08 00:00:00.000 UTC,negrisk,unknown,20352940.145616014,175521
2025-10-08 00:00:00.000 UTC,regular,none,45718.91871499997,271
2025-10-08 00:00:00.000 UTC,regular,unknown,21586473.806836,197581
2025-10-09 00:00:00.000 UTC,negrisk,none,8307695.255313993,49282
2025-10-09 00:00:00.000 UTC,negrisk,unknown,32272259.616001002,208788
2025-10-09 00:00:00.000 UTC,regular,none,39681.215603999975,465
2025-10-09 00:00:00.000 UTC,regular,unknown,26498912.42481698,190922
2025-10-10 00:00:00.000 UTC,negrisk,none,9415920.79141199,41075
2025-10-10 00:00:00.000 UTC,negrisk,unknown,41273530.739429995,252188
2025-10-10 00:00:00.000 UTC,regular,none,100537.80293700001,484
2025-10-10 00:00:00.000 UTC,regular,unknown,33344651.464186978,261261
2025-10-11 00:00:00.000 UTC,negrisk,none,6662087.419051997,41727
2025-10-11 00:00:00.000 UTC,negrisk,unknown,25614483.84654099,169386
2025-10-11 00:00:00.000 UTC,regular,none,18532.046502999998,253
2025-10-11 00:00:00.000 UTC,regular,unknown,31771093.227571987,216811
2025-10-12 00:00:00.000 UTC,negrisk,none,5517870.430084999,38182
2025-10-12 00:00:00.000 UTC,negrisk,unknown,23683144.82041299,195794
2025-10-12 00:00:00.000 UTC,regular,none,24518.083899999998,218
2025-10-12 00:00:00.000 UTC,regular,unknown,34958459.03516499,266015
2025-10-13 00:00:00.000 UTC,negrisk,none,4736392.884264997,48234
2025-10-13 00:00:00.000 UTC,negrisk,unknown,22580991.37280598,186412
2025-10-13 00:00:00.000 UTC,regular,none,33197.848084,274
2025-10-13 00:00:00.000 UTC,regular,unknown,29702060.086152,234400
2025-10-14 00:00:00.000 UTC,negrisk,none,3066151.9710489996,38649
2025-10-14 00:00:00.000 UTC,negrisk,unknown,24611527.721910004,186756
2025-10-14 00:00:00.000 UTC,regular,none,25751.609691999987,242
2025-10-14 00:00:00.000 UTC,regular,unknown,28122335.986287944,274437
2025-10-15 00:00:00.000 UTC,negrisk,none,3915500.994818999,32740
2025-10-15 00:00:00.000 UTC,negrisk,unknown,21454097.406038996,163702
2025-10-15 00:00:00.000 UTC,regular,none,98301.61716300003,251
2025-10-15 00:00:00.000 UTC,regular,unknown,27819058.531247973,244828
2025-10-16 00:00:00.000 UTC,negrisk,none,4961192.993909995,41749
2025-10-16 00:00:00.000 UTC,negrisk,unknown,22640716.81722299,206578
2025-10-16 00:00:00.000 UTC,regular,none,84252.04285100005,458
2025-10-16 00:00:00.000 UTC,regular,unknown,37100554.17255498,264571
2025-10-17 00:00:00.000 UTC,negrisk,none,6342803.174536001,59107
2025-10-17 00:00:00.000 UTC,negrisk,unknown,30645373.922616024,205584
2025-10-17 00:00:00.000 UTC,regular,none,66651.21831299999,479
2025-10-17 00:00:00.000 UTC,regular,unknown,29697850.794818904,253120
2025-10-18 00:00:00.000 UTC,negrisk,none,4865369.208503999,40329
2025-10-18 00:00:00.000 UTC,negrisk,unknown,40080649.07761499,233177
2025-10-18 00:00:00.000 UTC,regular,none,66818.66361499997,449
2025-10-18 00:00:00.000 UTC,regular,unknown,38304601.029274955,260119
2025-10-19 00:00:00.000 UTC,negrisk,none,4130969.0452049985,45033
2025-10-19 00:00:00.000 UTC,negrisk,unknown,35365804.15831098,277653
2025-10-19 00:00:00.000 UTC,regular,none,53601.637642999965,528
2025-10-19 00:00:00.000 UTC,regular,unknown,43575339.36969498,268139
2025-10-20 00:00:00.000 UTC,negrisk,none,4495191.091614997,54247
2025-10-20 00:00:00.000 UTC,negrisk,unknown,29861509.282425,232741
2025-10-20 00:00:00.000 UTC,regular,none,40057.87614700001,559
2025-10-20 00:00:00.000 UTC,regular,unknown,31451028.71506197,279868
2025-10-21 00:00:00.000 UTC,negrisk,none,4275086.818061,68900
2025-10-21 00:00:00.000 UTC,negrisk,unknown,38242249.318538964,287763
2025-10-21 00:00:00.000 UTC,regular,none,84709.31901300003,433
2025-10-21 00:00:00.000 UTC,regular,unknown,34128624.66434996,324655
2025-10-22 00:00:00.000 UTC,negrisk,none,3085909.9922400024,47233
2025-10-22 00:00:00.000 UTC,negrisk,unknown,38295465.094579995,226921
2025-10-22 00:00:00.000 UTC,regular,none,76100.247009,848
2025-10-22 00:00:00.000 UTC,regular,unknown,34656265.912605934,307647
2025-10-23 00:00:00.000 UTC,negrisk,none,2851434.5932379994,52696
2025-10-23 00:00:00.000 UTC,negrisk,unknown,26397647.737219,254068
2025-10-23 00:00:00.000 UTC,regular,none,75023.20166799998,866
2025-10-23 00:00:00.000 UTC,regular,unknown,35805911.602982976,308966
2025-10-24 00:00:00.000 UTC,negrisk,none,3142501.8064090027,72612
2025-10-24 00:00:00.000 UTC,negrisk,unknown,28328081.967281975,308941
2025-10-24 00:00:00.000 UTC,regular,none,103354.39950000003,900
2025-10-24 00:00:00.000 UTC,regular,unknown,35414350.86597195,324159
2025-10-25 00:00:00.000 UTC,negrisk,none,2622571.9349530004,38968
2025-10-25 00:00:00.000 UTC,negrisk,unknown,42035670.81852313,296078
2025-10-25 00:00:00.000 UTC,regular,none,58513.41322400002,1196
2025-10-25 00:00:00.000 UTC,regular,unknown,46148681.50335692,318339
2025-10-26 00:00:00.000 UTC,negrisk,none,3866850.857066001,39958
2025-10-26 00:00:00.000 UTC,negrisk,unknown,38256397.00899201,279668
2025-10-26 00:00:00.000 UTC,regular,none,98344.81170899996,1251
2025-10-26 00:00:00.000 UTC,regular,unknown,42498190.62692997,334989
2025-10-27 00:00:00.000 UTC,negrisk,none,6296062.516956002,53872
2025-10-27 00:00:00.000 UTC,negrisk,unknown,31852094.55952598,269516
2025-10-27 00:00:00.000 UTC,regular,none,79009.037837,841
2025-10-27 00:00:00.000 UTC,regular,unknown,38222371.771325,363805
2025-10-28 00:00:00.000 UTC,negrisk,none,5625742.815010002,38014
2025-10-28 00:00:00.000 UTC,negrisk,unknown,41297473.79179216,313889
2025-10-28 00:00:00.000 UTC,regular,none,156782.32318100004,927
2025-10-28 00:00:00.000 UTC,regular,unknown,45319119.40107279,379627
2025-10-29 00:00:00.000 UTC,negrisk,none,3809561.702412001,39027
2025-10-29 00:00:00.000 UTC,negrisk,unknown,57947765.099828064,358236
2025-10-29 00:00:00.000 UTC,regular,none,76975.30847600002,713
